,t,stimstate,Qm,Vm,"('m', 'Ih')","('m', 'Im')","('m', 'NaTs2t')","('h', 'NaTs2t')","('m', 'SKv31')",Cm,iax
430,0.010724999999999926,0.0,-0.0007809575100636679,-44.288895263318246,4.74630094232302e-06,1.8706055689911226e-05,0.004593822420381851,0.0015402897601244593,9.87983546172813e-06,0.01763325784986303,1.2282953588878106e-14
431,0.010749999999999925,0.0,-0.0007810727333288545,-44.294177385892986,4.747929462100573e-06,1.8738623732746993e-05,0.004601858456286224,0.0015407429424482745,9.898117097566562e-06,0.017633756385723377,1.2329491112965916e-14
432,0.010774999999999922,0.0,-0.0007811879369502073,-44.29945860794999,4.749558637116799e-06,1.877117487947998e-05,0.004609889311161305,0.0015411964135628768,9.916389724956164e-06,0.017634254717731813,1.2376010796138222e-14
433,0.01079999999999992,0.0,-0.0007813031209309725,-44.304738929638056,4.751188467259551e-06,1.880370913296823e-05,0.004617914985953323,0.001541650173417812,9.934653345478555e-06,0.01763475284600566,1.2422460439082584e-14
434,0.01082499999999992,0.0,-0.0007814182852743957,-44.31001835110598,4.752818952416564e-06,1.8836226496098858e-05,0.004625935481608509,0.0015421042219626313,9.952907960715084e-06,0.017635250770662147,1.2468736112693982e-14
435,0.010849999999999919,0.0,-0.0007815334299837219,-44.31529687250252,4.754450092475741e-06,1.8868726971743206e-05,0.004633950799073034,0.0015425585591468892,9.971153572246828e-06,0.01763574849181842,1.2514994082272188e-14
436,0.010874999999999916,0.0,-0.0007816485550621958,-44.320574493976416,4.756081887324871e-06,1.8901210562786697e-05,0.004641960939293087,0.0015430131849201534,9.989390181654427e-06,0.01763624600959153,1.256123434625535e-14
437,0.010899999999999915,0.0,-0.0007817636605130613,-44.32585121567638,4.757714336851767e-06,1.893367727209901e-05,0.00464996590321482,0.0015434680992320105,1.0007617790518584e-05,0.017636743324098446,1.2607456903090094e-14
438,0.010924999999999914,0.0,-0.0007818787463395625,-44.3311270377511,4.759347440944268e-06,1.896612710254901e-05,0.004657965691784361,0.0015439233020320446,1.002583640041973e-05,0.017637240435456045,1.2653661751231496e-14
439,0.010949999999999913,0.0,-0.000781993812544942,-44.33640196034926,4.7609811994902406e-06,1.8998560057019607e-05,0.004665960305947837,0.0015443787932698516,1.0044046012937857e-05,0.017637737343781105,1.2699848889143004e-14
440,0.010974999999999912,0.0,-0.0007821088591324425,-44.34167598361948,4.762615612377576e-06,1.9030976138378013e-05,0.004673949746651353,0.0015448345728950475,1.0062246629652857e-05,0.01763823404919034,1.274601831529674e-14
441,0.01099999999999991,0.0,-0.0007822238861053062,-44.346949107710415,4.764250679494193e-06,1.9063375349490628e-05,0.004681934014840994,0.0015452906408572374,1.0080438252144347e-05,0.017638730551800333,1.2792170028172852e-14
442,0.011024999999999908,0.0,-0.0007823388934667748,-44.35222133277064,4.765886400728035e-06,1.9095757693237863e-05,0.004689913111462826,0.001545746997106054,1.0098620881991676e-05,0.017639226851727627,1.2838304026260179e-14
443,0.011049999999999907,0.0,-0.0007824538812200892,-44.35749265894875,4.767522775967073e-06,1.9128123172499276e-05,0.004697887037462909,0.0015462036415911339,1.0116794520774086e-05,0.01763972294908864,1.2884420308055834e-14
444,0.011074999999999906,0.0,-0.0007825688493684902,-44.3627630863933,4.76915980509916e-06,1.9160471790138792e-05,0.004705855793787249,0.001546660574262119,1.0134959170070385e-05,0.01764021884399972,1.2930518872065461e-14
445,0.011099999999999903,0.0,-0.0007826837979152179,-44.368032615252815,4.770797488012462e-06,1.9192803549034307e-05,0.004713819381381865,0.001547117795068663,1.0153114831459277e-05,0.017640714536577114,1.2976599716802832e-14
446,0.011124999999999902,0.0,-0.0007827987268635118,-44.373301245675805,4.772435824594884e-06,1.9225118452048103e-05,0.004721777801192754,0.0015475753039604317,1.017126150651919e-05,0.017641210026936992,1.3022662840790557e-14
447,0.011149999999999901,0.0,-0.0007829136362166111,-44.37856897781076,4.7740748147345005e-06,1.925741650205642e-05,0.004729731054165896,0.0015480331008870954,1.0189399196828126e-05,0.01764170531519543,1.3068708242559165e-14
448,0.0111749999999999,0.0,-0.0007830285259777545,-44.38383581180615,4.775714458319269e-06,1.9289697701934653e-05,0.004737679141247227,0.001548491185798344,1.0207527903964302e-05,0.01764220040146841,1.3114735920647785e-14
449,0.011199999999999898,0.0,-0.00078314339615018,-44.3891017478104,4.777354755237317e-06,1.9321962054542625e-05,0.0047456220633827016,0.0015489495586438649,1.0225647629505175e-05,0.01764269528587184,1.3160745873604068e-14
450,0.011224999999999897,0.0,-0.0007832582467371252,-44.39436678597195,4.778995705376654e-06,1.9354209562754084e-05,0.0047535598215182155,0.001549408219373357,1.0243758375028262e-05,0.01764318996852152,1.3206738099983626e-14
451,0.011249999999999896,0.0,-0.0007833730777418274,-44.39963092643918,4.780637308625459e-06,1.9386440229427233e-05,0.004761492416599679,0.0015498671679365318,1.0261860142110973e-05,0.01764368444953318,1.3252712598350794e-14
452,0.011274999999999894,0.0,-0.0007834878891675231,-44.40489416936047,4.782279564871938e-06,1.9418654057434172e-05,0.0047694198495729645,0.0015503264042831123,1.0279952932330117e-05,0.017644178729022453,1.3298669367278072e-14
453,0.011299999999999892,0.0,-0.0007836026810174484,-44.41015651488416,4.783922474004035e-06,1.9450851049660833e-05,0.004777342121383938,0.0015507859283628266,1.0298036747262402e-05,0.017644672807104887,1.3344608405346282e-14
454,0.01132499999999989,0.0,-0.000783717453294839,-44.41541796315859,4.785566035910007e-06,1.9483031208948304e-05,0.004785259232978446,0.0015512457401254144,1.0316111588484263e-05,0.017645166683895937,1.3390529711144766e-14
455,0.01134999999999989,0.0,-0.0007838322060029302,-44.42067851433205,4.787210250477995e-06,1.9515194538180854e-05,0.004793171185302295,0.001551705839520628,1.0334177457572194e-05,0.01764566035951098,1.3436433283270921e-14
456,0.011374999999999889,0.0,-0.0007839469391449566,-44.42593816855285,4.788855117596309e-06,1.9547341040212622e-05,0.004801077979301307,0.0015521662264982238,1.0352234356102092e-05,0.017646153834065294,1.3482319120330743e-14
457,0.011399999999999888,0.0,-0.0007840616527241521,-44.43119692596922,4.790500637152998e-06,1.957947071792619e-05,0.004808979615921245,0.0015526269010079632,1.0370282285649583e-05,0.01764664710767408,1.3528187220938243e-14
458,0.011424999999999885,0.0,-0.0007841763467437506,-44.436454786729406,4.7921468090364225e-06,1.9611583574174067e-05,0.004816876096107887,0.0015530878629996267,1.038832124779035e-05,0.01764714018045244,1.3574037583716132e-14
459,0.011449999999999884,0.0,-0.0007842910212069851,-44.441711750981625,4.793793633134829e-06,1.9643679611822566e-05,0.00482476742080697,0.001553549112423,1.0406351244099646e-05,0.017647633052515394,1.3619870207295016e-14
460,0.011474999999999883,0.0,-0.0007844056761170884,-44.446967818874064,4.795441109336341e-06,1.9675758833737177e-05,0.004832653590964228,0.00155401064922788,1.0424372276152615e-05,0.017648125723977882,1.3665685090313997e-14
461,0.011499999999999882,0.0,-0.0007845203114772924,-44.45222299055489,4.797089237529402e-06,1.970782124278257e-05,0.004840534607525357,0.0015544724733640763,1.044238434552397e-05,0.01764861819495474,1.3711482231420706e-14
462,0.011524999999999879,0.0,-0.0007846349272908292,-44.457477266172255,4.798738017602335e-06,1.9739866841822584e-05,0.004848410471436046,0.0015549345847813954,1.0460387453788315e-05,0.017649110465560735,1.3757261629270411e-14
463,0.011549999999999878,0.0,-0.0007847495235609296,-44.462730645874274,4.8003874494433425e-06,1.977189563372025e-05,0.004856281183641962,0.001555396983429671,1.0478381602519988e-05,0.01764960253591053,1.3803023282527257e-14
464,0.011574999999999877,0.0,-0.0007848641002908244,-44.46798312980904,4.8020375329408e-06,1.9803907621337767e-05,0.004864146745088737,0.0015558596692587258,1.0496366793293056e-05,0.017650094406118724,1.3848767189863552e-14
465,0.011599999999999876,0.0,-0.0007849786574837438,-44.473234718124644,4.803688267983108e-06,1.9835902807536532e-05,0.004872007156722011,0.0015563226422184104,1.0514343027681478e-05,0.017650586076299803,1.3894493349959498e-14
466,0.011624999999999873,0.0,-0.0007850931951429173,-44.478485410969135,4.805339654458696e-06,1.9867881195177118e-05,0.004879862419487385,0.0015567859022585714,1.0532310307258784e-05,0.01765107754656817,1.3940201761504044e-14
467,0.011649999999999872,0.0,-0.0007852077132715743,-44.48373520849054,4.806991692255871e-06,1.989984278711928e-05,0.004887712534330458,0.0015572494493290684,1.0550268633598395e-05,0.017651568817038162,1.3985892423193874e-14
468,0.011674999999999871,0.0,-0.0007853222118729433,-44.488984110836874,4.808644381263112e-06,1.9931787586236438e-05,0.004895557502196788,0.0015577132833797802,1.0568218008273302e-05,0.01765205988782401,1.4031565333734424e-14
469,0.01169999999999987,0.0,-0.0007854366909502527,-44.49423211815612,4.810297721368926e-06,1.9963715595372243e-05,0.004903397324031927,0.0015581774043605823,1.058615843285655e-05,0.01765255075903986,1.4077220491839127e-14
470,0.01172499999999987,0.0,-0.0007855511505067301,-44.499479230596236,4.811951712461699e-06,1.9995626817398463e-05,0.004911232000781389,0.0015586418122213628,1.0604089908920756e-05,0.01765304143079979,1.4122857896229566e-14
471,0.011749999999999866,0.0,-0.0007856655905456028,-44.50472544830518,4.813606354429843e-06,2.0027521255157154e-05,0.004919061533390698,0.0015591065069120215,1.0622012438038264e-05,0.017653531903217758,1.4168477545635536e-14
472,0.011774999999999865,0.0,-0.0007857800110700973,-44.509970771430844,4.815261647161943e-06,2.0059398911518447e-05,0.004926885922805324,0.0015595714883824701,1.0639926021781314e-05,0.01765402217640767,1.421389856963184e-14
473,0.011799999999999864,0.0,-0.0007858944120834399,-44.51521520012115,4.816917590546463e-06,2.009125978935162e-05,0.004934705169970748,0.0015600367565826254,1.0657830661721875e-05,0.01765451225048332,1.425928042992893e-14
474,0.011824999999999863,0.0,-0.0007860087935888562,-44.52045873452394,4.818574184471895e-06,2.0123103891496324e-05,0.004942519275832409,0.0015605023114624156,1.0675726359431648e-05,0.017655002125558424,1.4304644670287418e-14
475,0.01184999999999986,0.0,-0.0007861231555895717,-44.52570137478708,4.820231428826902e-06,2.015493122082021e-05,0.004950328241335728,0.0015609681529717737,1.0693613116482064e-05,0.017655491801746626,1.4349991289652188e-14
476,0.01187499999999986,0.0,-0.0007862374980888109,-44.5309431210584,4.8218893235000254e-06,2.018674178017571e-05,0.0049581320674261155,0.0015614342810606448,1.071149093444429e-05,0.01765598127916146,1.4395320286975986e-14
477,0.011899999999999859,0.0,-0.0007863518210897981,-44.536183973485706,4.823547868379836e-06,2.0218535572414473e-05,0.0049659307550489465,0.0015619006956789857,1.0729359814889216e-05,0.017656470557916387,1.4440631661218957e-14
478,0.011924999999999858,0.0,-0.000786466124595757,-44.54142393221677,4.825207063354928e-06,2.0250312600401674e-05,0.004973724305149605,0.0015623673967767582,1.0747219759387797e-05,0.01765695963812479,1.4485925411349406e-14
479,0.011949999999999855,0.0,-0.0007865804086099107,-44.54666299739936,4.826866908313923e-06,2.0282072866987326e-05,0.004981512718673418,0.0015628343843039432,1.0765070769510385e-05,0.01765744851989994,1.4531201536343542e-14
480,0.011974999999999854,0.0,-0.0007866946731354821,-44.55190116918119,4.828527403145469e-06,2.0313816375034966e-05,0.004989295996565708,0.0015633016582105189,1.0782912846827236e-05,0.017657937203355054,1.4576460035184982e-14
481,0.011999999999999853,0.0,-0.0007868089181756934,-44.55713844771,4.830188547738238e-06,2.034554312739299e-05,0.004997074139771774,0.001563769218446483,1.080074599290849e-05,0.01765842568860324,1.462170090686512e-14
482,0.012024999999999852,0.0,-0.0007869231437337662,-44.56237483313347,4.831850341980932e-06,2.0377253126923293e-05,0.005004847149236909,0.0015642370649618298,1.0818570209323862e-05,0.01765891397575753,1.4666924150383338e-14
483,0.01204999999999985,0.0,-0.0007870373498129221,-44.567610325599254,4.833512785762277e-06,2.0408946376472656e-05,0.005012615025906366,0.0015647051977065733,1.0836385497642798e-05,0.017659402064930878,1.4712129764746642e-14
484,0.012074999999999848,0.0,-0.0007871515364163814,-44.57284492525502,4.835175878970877e-06,2.044062287888708e-05,0.005020377770725376,0.0015651736166307402,1.0854191859434794e-05,0.017659889956236123,1.475731774896962e-14
485,0.012099999999999847,0.0,-0.0007872657035473648,-44.57807863224837,4.836839621495656e-06,2.0472282637026017e-05,0.0050281353846391786,0.0015656423216843529,1.0871989296268762e-05,0.017660377649786063,1.480248810207488e-14
486,0.012124999999999846,0.0,-0.0007873798512090917,-44.58331144672691,4.838504013225274e-06,2.0503925653733856e-05,0.005035887868592942,0.0015661113128174545,1.0889777809713503e-05,0.017660865145693372,1.4847640823092574e-14
487,0.012149999999999845,0.0,-0.0007874939794047816,-44.58854336883823,4.8401690540484135e-06,2.0535551931882646e-05,0.00504363522353186,0.0015665805899800994,1.090755740133771e-05,0.017661352444070657,1.4892775911060416e-14
488,0.012174999999999842,0.0,-0.0007876080881376532,-44.59377439872987,4.841834743853931e-06,2.056716147430095e-05,0.005051377450401087,0.0015670501531223394,1.0925328072709649e-05,0.01766183954503044,1.4937893365024348e-14
489,0.012199999999999841,0.0,-0.0007877221774109246,-44.59900453654937,4.843501082530709e-06,2.0598754283859163e-05,0.0050591145501457544,0.0015675200021942376,1.0943089825397476e-05,0.017662326448685144,1.498299318403733e-14
490,0.01222499999999984,0.0,-0.000787836247227814,-44.604233782444226,4.84516806996751e-06,2.0630330363398463e-05,0.005066846523710969,0.0015679901371458776,1.0960842660968921e-05,0.017662813155147134,1.5028075367160698e-14
491,0.01224999999999984,0.0,-0.0007879502975915384,-44.60946213656194,4.846835706053269e-06,2.0661889715759242e-05,0.005074573372041834,0.0015684605579273467,1.0978586580991767e-05,0.017663299664528658,1.5073139913462872e-14
492,0.012274999999999836,0.0,-0.0007880643285053145,-44.61468959904996,4.848503990676799e-06,2.0693432343809428e-05,0.005082295096083408,0.001568931264488737,1.0996321587033368e-05,0.017663785976941904,1.5118186822020425e-14
493,0.012299999999999835,0.0,-0.0007881783399723589,-44.61991617005574,4.850172923726941e-06,2.0724958250387802e-05,0.005090011696780746,0.0015694022567801526,1.1014047680660806e-05,0.017664272092498965,1.5163216091917366e-14
494,0.012324999999999834,0.0,-0.0007882923319958872,-44.62514184972668,4.85184250509271e-06,2.0756467438332367e-05,0.005097723175078862,0.0015698735347517093,1.1031764863441063e-05,0.017664758011311853,1.5208227722245533e-14
495,0.012349999999999833,0.0,-0.0007884063045791148,-44.6303666382102,4.853512734662996e-06,2.0787959910508593e-05,0.0051054295319227635,0.0015703450983535355,1.1049473136940687e-05,0.017665243733492486,1.5253221712104088e-14
496,0.012374999999999832,0.0,-0.0007885202577252564,-44.63559053565366,4.8551836123267175e-06,2.0819435669752877e-05,0.005113130768257433,0.0015708169475357556,1.106717250272628e-05,0.017665729259152704,1.5298198060600107e-14
497,0.01239999999999983,0.0,-0.0007886341914375264,-44.6408135422044,4.856855137972821e-06,2.0850894718929037e-05,0.005120826885027846,0.0015712890822485144,1.1084862962363856e-05,0.017666214588404273,1.534315676684849e-14
498,0.012424999999999829,0.0,-0.0007887481057191387,-44.64603565800977,4.858527311490423e-06,2.0882337060871877e-05,0.005128517883178924,0.0015717615024419685,1.1102544517419484e-05,0.017666699721358856,1.5388097829971312e-14
499,0.012449999999999828,0.0,-0.0007888620005733064,-44.65125688321705,4.860200132768374e-06,2.0913762698429496e-05,0.005136203763655593,0.0015722342080662787,1.1120217169458803e-05,0.01766718465812804,1.5433021249098897e-14
500,0.012474999999999827,0.0,-0.0007889758760032423,-44.656477217973546,4.8618736016956955e-06,2.0945171634435136e-05,0.0051438845274027435,0.00157270719907161,1.1137880920047342e-05,0.01766766939882333,1.547792702336855e-14
501,0.012499999999999824,0.0,-0.0007890897320121592,-44.66169666242649,4.863547718161585e-06,2.097656387174935e-05,0.005151560175365254,0.0015731804754081397,1.1155535770750367e-05,0.01766815394355615,1.5522815151925656e-14
502,0.012524999999999823,0.0,-0.0007892035686032686,-44.666915216723154,4.8652224820549695e-06,2.1007939413217816e-05,0.005159230708487966,0.001573654037026065,1.1173181723132874e-05,0.017668638292437828,1.5567685633922862e-14
503,0.012549999999999822,0.0,-0.0007893173857797819,-44.67213288101072,4.866897893264951e-06,2.10392982616714e-05,0.005166896127715728,0.0015741278838755795,1.1190818778759431e-05,0.01766912244557962,1.5612538468520912e-14
504,0.01257499999999982,0.0,-0.0007894311835449098,-44.67734965543639,4.8685739516805075e-06,2.1070640419968206e-05,0.005174556433993334,0.0015746020159068887,1.120844693919482e-05,0.017669606403092692,1.565737365488762e-14
505,0.012599999999999818,0.0,-0.0007895449619018629,-44.68256554014732,4.870250657190941e-06,2.1101965890937514e-05,0.005182211628265566,0.0015750764330702102,1.1226066206003074e-05,0.01767009016508813,1.5702191192198903e-14
506,0.012624999999999817,0.0,-0.0007896587208538513,-44.68778053529069,4.871928009685284e-06,2.11332746774358e-05,0.005189861711477186,0.001575551135315774,1.1243676580748441e-05,0.01767057373167693,1.5746991079637703e-14
507,0.012649999999999816,0.0,-0.0007897724604040838,-44.692994641013605,4.873606009052741e-06,2.1164566782304744e-05,0.005197506684572945,0.0015760261225938137,1.126127806499458e-05,0.017671057102970004,1.57917733163949e-14
508,0.012674999999999815,0.0,-0.0007898861805557697,-44.69820785746316,4.8752846551823955e-06,2.1195842208371267e-05,0.005205146548497556,0.0015765013948545756,1.1278870660305199e-05,0.017671540279078194,1.5836537901669047e-14
509,0.012699999999999814,0.0,-0.0007899998813121171,-44.70342018478644,4.876963947963506e-06,2.1227100958489417e-05,0.005212781304195706,0.0015769769520483099,1.1296454368243425e-05,0.017672023260112243,1.5881284834666025e-14
510,0.012724999999999811,0.0,-0.0007901135626763342,-44.70863162313048,4.878643887285357e-06,2.1258343035498484e-05,0.005220410952612073,0.0015774527941252868,1.1314029190372435e-05,0.01767250604618283,1.5925993889007895e-14
511,0.01274999999999981,0.0,-0.0007902272247540619,-44.71382852848468,4.880324493516842e-06,2.1289569228464324e-05,0.005228035700519315,0.0015779289336461837,1.1331595510836497e-05,0.017672994032498297,1.5970604396832318e-14
512,0.012774999999999809,0.0,-0.0007903408674972905,-44.71902453790599,4.882005766565769e-06,2.1320779540890443e-05,0.005235655549022452,0.0015784053705724655,1.1349153331520467e-05,0.017673481827121695,1.6015197431725194e-14
513,0.012799999999999808,0.0,-0.0007904544909092129,-44.72421966345959,4.883687706318237e-06,2.135197397547623e-05,0.005243270499013398,0.0015788821048522861,1.1366702653912723e-05,0.017673969425452647,1.6059772913928658e-14
514,0.012824999999999805,0.0,-0.0007905680949930214,-44.72941390529145,4.885370312660223e-06,2.1383152534920287e-05,0.005250880551384034,0.0015793591364338278,1.1384243479501385e-05,0.01767445682760216,1.610433084285914e-14
515,0.012849999999999804,0.0,-0.0007906816797519081,-44.73460726354751,4.887053585477881e-06,2.1414315221920413e-05,0.005258485707026258,0.0015798364652652617,1.1401775809774638e-05,0.01767494403368114,1.6148871217940048e-14
516,0.012874999999999803,0.0,-0.0007907952451890644,-44.739799738373684,4.88873752465724e-06,2.1445462039173616e-05,0.005266085966831935,0.0015803140912947792,1.1419299646220094e-05,0.017675431043800427,1.6193394038602384e-14
517,0.012899999999999802,0.0,-0.0007909087913076813,-44.744991329915884,4.890422130084506e-06,2.147659298936228e-05,0.005273681331692914,0.0015807920144705837,1.1436814990325427e-05,0.017675917858070753,1.623789930428367e-14
518,0.0129249999999998,0.0,-0.000791022318110949,-44.75018203831995,4.892107401645613e-06,2.150770807519568e-05,0.005281271802501044,0.0015812702347408835,1.1454321843577738e-05,0.0176764044766028,1.6282387014429346e-14
519,0.012949999999999798,0.0,-0.0007911358256020577,-44.75537186373176,4.8937933392268195e-06,2.153880729936846e-05,0.005288857380148156,0.0015817487520538912,1.1471820207464351e-05,0.017676890899507136,1.632685716849132e-14
520,0.012974999999999797,0.0,-0.0007912493137841969,-44.760560806297136,4.895479942714262e-06,2.156989066457447e-05,0.005296438065526051,0.0015822275663578394,1.1489310083472018e-05,0.017677377126894264,1.637130976592909e-14
521,0.012999999999999796,0.0,-0.0007913627826605556,-44.76574886616187,4.8971672119942516e-06,2.160095817350677e-05,0.005304013859526544,0.0015827066776009655,1.1506791473087393e-05,0.017677863158874606,1.6415744806208954e-14
522,0.013024999999999795,0.0,-0.0007914762322343221,-44.770936043471764,4.898855146952828e-06,2.1632009828857653e-05,0.0053115847630414185,0.001583186085731519,1.1524264377796877e-05,0.017678348995558483,1.646016228880439e-14
